Visit #,Start Time,End Time,Ship,Length Of Stay,Ship Type,Cargo Type Name,Visit Shipping Line Name,Stevedore,GT,LOA,Arrival Berth Name,Arrival Berth Code,Departure Berth Name,Departure Berth Code
PEV-18-002009,6/13/18 6:30,6/13/18 11:00,WINNER,5h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",22914,611.4144,30,30,30,30
PEV-18-002084,6/13/18 7:30,6/13/18 13:25,FIESTA MAIL,6h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,2485,225.175,18,18,18,18
PEV-18-001958,6/13/18 7:45,6/14/18 10:10,GOLDEN STATE,1d2h,TANKER,PETROLEUM,"Crowley Petroleum Transport, Inc.",Valero Marketing & Supply Co.,29527,600.423,13,13,13,13
PEV-18-002062,6/13/18 9:20,6/14/18 19:15,VEGA LUNA,1d10h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9940,485.1615,17,17,31,31
PEV-18-002016,6/13/18 10:20,6/13/18 20:05,ALLEGRO,10h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,31,31,31,31
PEV-18-002064,6/13/18 12:25,6/13/18 20:50,PELAGIC EXPRESS,8h,GENERAL CARGO,CONTAINER,Seacor Marine Inc.,H. T. Shipping Inc and Hybur Ltd.,1867,266.9094,16,16,16,16
PEV-18-002076,6/13/18 13:25,6/14/18 5:40,DUBLIN EXPRESS,16h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",46009,921.961,30,30,30,30
PEV-18-002061,6/13/18 18:00,6/15/18 22:30,HOHEBANK,2d5h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9996,456.3871,17,17,17,17
PEV-18-001946,6/13/18 21:05,6/14/18 22:50,INDEPENDENCE,1d2h,TANKER,GASOLINE,Seabulk Tankers LTD.,"TransMontaigne Product Services, Inc.",29923,610.266,9,9,9,9
PEV-18-002093,6/13/18 21:45,6/14/18 14:50,VANQUISH,17h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-002079,6/13/18 23:55,6/14/18 14:45,K-STORM,15h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-001887,6/14/18 5:15,6/14/18 17:45,MAERSK OHIO,13h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida Stevedoring, Inc.",50686,958.3145,32,32,32,32
PEV-18-002045,6/14/18 7:25,6/15/18 1:40,SCM ELPIDA,18h,GENERAL CARGO,CONTAINER,SCM Lines,"Host Terminals, LLC",6170,353.5278,19,19,19,19
PEV-18-002063,6/14/18 7:30,6/15/18 4:20,CHARLOTTE,21h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2035,297.2586,6,6,31,31
PEV-18-002077,6/14/18 9:50,6/15/18 0:55,MONTE TAMARO,15h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",69132,892.6945,30,30,30,30
PEV-18-002033,6/14/18 12:05,6/16/18 11:55,CONTI GREENLAND,1d24h,TANKER,JET FUEL,Atlantic Trading & Marketing Inc.,Valero Marketing & Supply Co.,23403,604.7539,13,13,13,13
PEV-18-002050,6/14/18 16:05,6/15/18 14:40,CARIBE MARINER,23h,CONTAINER SHIP,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2899,325.7049,16,16,16,16
PEV-18-001675,6/14/18 21:40,6/15/18 7:55,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002104,6/15/18 2:05,6/17/18 7:05,SCARLETT ISABELLA,2d5h,RESEARCH,RESEARCH/GOVERMENT,Owner (Misc Vessel) Not Listed.,STEVEDORE NOT REQUIRED,430,136.0303,27,27,27,27
PEV-18-002056,6/15/18 4:35,6/16/18 16:40,MELBOURNE STRAIT,1d12h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",21018,589.4316,33A,33A,32,32
PEV-18-002067,6/15/18 5:15,6/16/18 11:10,TUG LINDA LEE BOUCHARD,1d6h,TUG,ASPHALT,"Bouchard Transportation Co., Inc.",Trumbull Division Of Owens Corning,687,129.9932,8,8,8,8
PEV-18-002069,6/15/18 5:15,6/16/18 11:10,BARGE BOUCHARD 205,1d6h,TANK BARGE,ASPHALT,"Bouchard Transportation Co., Inc.",Trumbull Division Of Owens Corning,8721,430,8,8,8,8
PEV-18-002073,6/15/18 6:05,6/15/18 17:25,CHIQUITA EXPRESS,11h,CONTAINER SHIP,CONTAINER,"Chiquita Fresh North America, LLC","Florida International Terminal, LLC",27059,695.0798,30,30,30,30
PEV-18-002074,6/15/18 7:35,6/15/18 18:40,GRAND EXPRESS,11h,LANDING CRAFT,CONTAINER,Seacor Marine Inc.,SEACOR Island Lines LLC,1671,256.2461,15,15,15,15
PEV-18-001886,6/15/18 8:45,6/16/18 8:30,MSC KINGSTON,24h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida Stevedoring, Inc.",74656,997.949,32,32,32,32
PEV-18-002083,6/15/18 13:40,6/16/18 0:50,REGULA,11h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",7219,435.3887,33A,33A,33A,33A
PEV-18-002072,6/15/18 18:30,6/17/18 1:10,TEXAS VOYAGER,1d7h,TANKER,GASOLINE,Chevron USA,Chevron USA,29923,610.266,9,9,9,9
PEV-18-001676,6/15/18 21:50,6/16/18 12:50,JAUME I,15h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002082,6/16/18 2:25,6/16/18 23:00,K-BREEZE,21h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33B,33B,33A,33A
PEV-18-001797,6/16/18 6:10,6/16/18 16:40,HARMONY OF THE SEAS,11h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,226963,1188.1157,18,18,18,18
PEV-18-001791,6/16/18 6:25,6/16/18 16:45,CARNIVAL CONQUEST,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,Carnival Corporation,"Florida Stevedoring, Inc.",110239,952.1462,4,4,4,4
PEV-18-001785,6/16/18 6:40,6/16/18 16:25,CARIBBEAN PRINCESS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Princess Cruises, Inc.","Florida Stevedoring, Inc.",112894,950.0464,2,2,2,2
PEV-18-002034,6/16/18 7:25,6/16/18 19:20,WASHINGTON EXPRESS,12h,CONTAINER SHIP,CONTAINER,Hapag Lloyd,"Florida International Terminal, LLC",40146,798.4313,30,30,30,30
PEV-18-002081,6/16/18 8:05,6/16/18 16:10,TUCANA J,8h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-002078,6/16/18 11:15,6/16/18 18:35,DOLE CALIFORNIA,7h,CONTAINER SHIP,CONTAINER,Dole Fresh Fruit International LTD.,"Sun Terminals, Inc.",16488,586.8069,29,29,29,29
PEV-18-002017,6/16/18 18:15,6/16/18 22:35,ALLEGRO,4h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,32,32,32,32
PEV-18-001735,6/16/18 18:50,6/17/18 8:15,JPO AQUARIUS,13h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",25361,680.4794,32,32,32,32
PEV-18-002066,6/16/18 18:50,6/17/18 3:10,DELPHINUS,8h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",5730,400.0523,31,31,31,31
PEV-18-001677,6/16/18 21:40,6/17/18 8:00,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002051,6/16/18 23:10,6/17/18 21:55,BARGE ACADIA,23h,BARGE CARRIER,ASPHALT,Penn Maritime,"Marathon Petroleum Company, LLC",9451,490,5,5,5,5
PEV-18-002052,6/16/18 23:10,6/17/18 21:55,TUG TERESA,23h,TUG,ASPHALT,Penn Maritime,"Marathon Petroleum Company, LLC",656,126.9747,5,5,5,5
PEV-18-001880,6/17/18 0:40,6/17/18 13:30,MAERSK WINNIPEG,13h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",18123,574.5031,30,30,30,30
PEV-18-002071,6/17/18 2:40,6/18/18 12:40,SEABULK ARCTIC,1d10h,TANKER,PETROLEUM,Seabulk Tanker Co.,Citgo Petroleum Corporation,30415,600.423,9,9,9,9
PEV-18-001802,6/17/18 6:25,6/17/18 16:45,ALLURE OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,225282,1181.16,18,18,18,18
PEV-18-002046,6/17/18 8:30,6/18/18 6:10,YASA HAWK,22h,TANKER,JET FUEL,YASA TANKER ISLETMECILIGI  A. S. ,Valero Marketing & Supply Co.,29593,600.423,13,13,13,13
PEV-18-002042,6/17/18 10:40,6/19/18 12:20,SUPER SERVANT 4,2d2h,"HEAVY-LOAD CARRIER, SEMI-SUB",TRUCKS/CAMPERS.,Dockwise N.V. (Super Servant),"Host Terminals, LLC",12642,556.1295,21,21,29,29
PEV-18-002055,6/17/18 11:10,6/18/18 14:00,ROTHORN,1d3h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",12029,515.5107,33A,33A,33A,33A
PEV-18-001879,6/17/18 15:20,6/18/18 0:15,CAP ROCA,9h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",32984,738.5203,30,30,30,30
PEV-18-001918,6/17/18 16:00,6/23/18 3:05,LADY SERRA,5d11h,BULK CARRIER,CEMENT,Oldendorff Carriers,Lehigh Cement,19999,586.3147,14,14,14,14
PEV-18-002080,6/17/18 19:05,6/18/18 5:20,PAVO J,10h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,32,32,32,32
PEV-18-001678,6/17/18 21:35,6/19/18 7:50,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002094,6/18/18 2:15,6/19/18 15:00,TUG RALPH E. BOUCHARD,1d13h,TUG,CRUDE OIL,Bouchard Transportation.,"Transmontaigne Product Services, Inc.",589,0,7,7,7,7
PEV-18-002095,6/18/18 2:15,6/19/18 15:00,BARGE BOUCHARD 230,1d13h,TANK BARGE,CRUDE OIL,Bouchard Transportation.,"Transmontaigne Product Services, Inc.",9172,467,7,7,7,7
PEV-18-002090,6/18/18 7:05,6/18/18 18:10,VANTAGE,11h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-001917,6/18/18 7:30,6/18/18 23:00,CHAMPION III,16h,LANDING CRAFT,CEMENT,Dean-Shipping,Portus-PEV LLC,1097,178.4044,18,18,18,18
PEV-18-002100,6/18/18 9:20,6/18/18 23:25,JPO CAPRICORNUS,14h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",41359,866.184,30,30,30,30
PEV-18-002018,6/18/18 12:00,6/19/18 1:05,MSC MARGARITA,13h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",66500,909.6244,32,32,32,32
PEV-18-002020,6/18/18 13:50,6/18/18 23:00,ALLEGRO,9h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,31,31,31,31
PEV-18-002086,6/18/18 15:10,6/19/18 11:10,BARGE KIRBY 185-02,20h,TANK BARGE,PETROLEUM,Kirby Offshore Marine,"Transmontaigne Product Services, Inc.",11647,578,9,9,9,9
PEV-18-002087,6/18/18 15:10,6/19/18 11:10,TUG TINA PYNE,20h,TUG,PETROLEUM,Kirby Offshore Marine,"Transmontaigne Product Services, Inc.",1180,135.9974,9,9,9,9
PEV-18-002107,6/18/18 15:40,6/19/18 10:00,PARADERO,18h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-002088,6/18/18 18:40,6/20/18 19:15,BARGE DBL 140,2d1h,BARGE CARRIER,ETHANOL,K-Sea Transportation,"Motiva Enterprises, LLC",10303,474,13,13,7,7
PEV-18-002089,6/18/18 18:40,6/20/18 19:15,TUG LINCOLN SEA,2d1h,TUG,ETHANOL,K-Sea Transportation,"Motiva Enterprises, LLC",858,124.2843,13,13,7,7
PEV-18-002114,6/19/18 8:00,6/19/18 16:05,CAPE MAIL,8h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,858,218.0224,18,18,18,18
PEV-18-002115,6/19/18 9:55,6/20/18 5:30,TUG DADE,20h,TUG,PETROLEUM,"Kirby Inland Marine, LP","TransMontaigne Product Services, Inc.",278,99.9721,2,2,2,2
PEV-18-002116,6/19/18 9:55,6/20/18 5:30,BARGE #405,20h,TANK BARGE,PETROLEUM,"Kirby Inland Marine, LP","TransMontaigne Product Services, Inc.",2113,263.3,2,2,2,2
PEV-18-002121,6/19/18 11:20,6/21/18 22:50,JAN CARIBE,2d11h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2770,310.0545,31,31,30,30
PEV-18-001878,6/19/18 12:40,6/19/18 17:25,MAERSK WOLFSBURG,5h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",18123,574.5031,30,30,30,30
PEV-18-002012,6/19/18 13:55,6/19/18 20:10,HERITAGE LEADER,6h,VEHICLES CARRIER,AUTOMOBILES,NYK Line North America Inc.,"Coleary Transport Co.,Inc",58767,656.0359,29,29,29,29
PEV-18-002103,6/19/18 14:30,6/20/18 21:40,TEXAS,1d7h,TANKER,PETROLEUM,Exxon,ExxonMobil Oil Corporation,29801,601.4401,9,9,9,9
PEV-18-002108,6/19/18 15:30,7/7/18 0:35,WEISSHORN,17d9h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",12029,515.5435,33A,33A,33A,33A
PEV-18-001924,6/19/18 17:05,6/22/18 19:25,BALTIC MERCUR II,3d2h,GENERAL CARGO,YACHTS LOAD ON-OFF,MACS Maritime Carrier Shipping LLC,Portus-PEV LLC,23132,632.9049,5,5,10,10
PEV-18-002070,6/19/18 17:40,6/23/18 18:15,CHIPOLBROK MOON,4d1h,GENERAL CARGO,YACHTS LOAD ON-OFF,Chipolbrok America Inc.,"Host Terminals, LLC",24167,655.5438,21,21,21,21
PEV-18-001679,6/19/18 22:00,6/21/18 7:55,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002118,6/20/18 3:15,6/21/18 6:15,BARGE RTC 104,1d3h,TANK BARGE,ETHANOL,Reinauer Transportation,"Motiva Enterprises, LLC",6116,413,13,13,13,13
PEV-18-002117,6/20/18 3:15,6/21/18 6:15,TUG REINAUER TWINS,1d3h,TUG,ETHANOL,Reinauer Transportation,"Motiva Enterprises, LLC",659,116.9217,13,13,13,13
PEV-18-002109,6/20/18 4:00,6/21/18 1:25,DENEB J,21h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8280,458.0276,33A,33A,31,31
PEV-18-001885,6/20/18 5:25,6/20/18 16:25,MAERSK KENTUCKY,11h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida Stevedoring, Inc.",50698,958.2784,32,32,32,32
PEV-18-002102,6/20/18 6:20,6/21/18 1:00,HOEGH MASAN,19h,VEHICLES CARRIER,AUTOMOBILES,Hoegh Autoliners,Logistec Stevedoring Inc.,44219,588.8575,29,29,29,29
PEV-18-002112,6/20/18 7:35,6/20/18 14:30,PELAGIC EXPRESS,7h,GENERAL CARGO,CONTAINER,Seacor Marine Inc.,H. T. Shipping Inc and Hybur Ltd.,1867,266.9094,16,16,16,16
PEV-18-002122,6/20/18 10:50,6/21/18 17:15,HOHERIFF,1d6h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9996,456.3871,17,17,30,30
PEV-18-002110,6/20/18 11:25,6/22/18 5:05,AS FABRIZIA,1d18h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",15375,545.1381,33A,33A,33A,33A
PEV-18-001923,6/20/18 12:10,6/25/18 12:10,CHIPOLBROK SUN,5d,GENERAL CARGO,YACHTS LOAD ON-OFF,Sevenstar,"Host Terminals, LLC",24167,655.5438,19,19,19,19
PEV-18-002099,6/20/18 13:00,6/21/18 2:05,JPO LIBRA,13h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",41359,866.3152,30,30,30,30
PEV-18-002091,6/20/18 15:10,6/21/18 14:20,VANQUISH,23h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-002133,6/20/18 17:55,6/20/18 23:40,JSP AMIHAN,6h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",9996,456.6168,32,32,32,32
PEV-18-002058,6/20/18 20:55,6/21/18 19:50,TUG COMMITMENT,23h,TUG,PETROLEUM,Nordsud Shipping,"Marathon Petroleum Company, LLC",1052,131.4041,7,7,7,7
PEV-18-002059,6/20/18 20:55,6/21/18 19:50,BARGE 650-6,23h,TANK BARGE,PETROLEUM,Nordsud Shipping,"Marathon Petroleum Company, LLC",13462,587.0037,7,7,7,7
PEV-18-002035,6/20/18 22:10,6/22/18 14:00,OSLO FJORD 1,1d16h,GENERAL CARGO,YACHTS LOAD ON-OFF,Fray Leon International SA - Singapore,"Host Terminals, LLC",9611,455.8949,22,22,22,22
PEV-18-002139,6/20/18 23:15,6/21/18 14:50,PEGASUS J,16h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8273,458.0276,33A,33A,33A,33A
PEV-18-002023,6/21/18 4:35,6/22/18 7:10,MSC VITTORIA,1d3h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",89954,1065.8,32,32,32,32
PEV-18-002119,6/21/18 6:00,6/21/18 12:00,HOEGH BEIJING,6h,VEHICLES CARRIER,AUTOMOBILES,Hoegh Autoliners,Logistec Stevedoring Inc.,47232,599.7668,29,29,29,29
PEV-18-001792,6/21/18 6:30,6/21/18 17:00,CARNIVAL CONQUEST,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,Carnival Corporation,"Florida Stevedoring, Inc.",110239,952.1462,4,4,4,4
PEV-18-002125,6/21/18 7:25,6/23/18 2:35,VEGA SAGITTARIUS,1d19h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9750,456.6168,17,17,17,17
PEV-18-002113,6/21/18 9:25,6/21/18 16:15,CAPE MAIL,7h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,858,218.0224,18,18,18,18
PEV-18-002092,6/21/18 15:00,6/21/18 20:50,CARIBE MARINER,6h,CONTAINER SHIP,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2899,325.7049,16,16,16,16
PEV-18-002130,6/21/18 18:55,6/22/18 9:35,TUG TENNER C,15h,TUG,PROPANE,Targa Downstream Services LLC,Targa Downstream Services LLC,226,96.1989,11,11,11,11
PEV-18-002128,6/21/18 18:55,6/22/18 9:35,BARGE APACHE,15h,TANK BARGE,PROPANE,Targa Downstream Services LLC,Targa Downstream Services LLC,3550,285,11,11,11,11
PEV-18-002131,6/21/18 19:25,6/22/18 2:05,DOLE ECUADOR,7h,CONTAINER SHIP,CONTAINER,Dole Fresh Fruit International LTD.,Portus-PEV LLC,16488,586.8069,5,5,5,5
PEV-18-001680,6/21/18 21:45,6/22/18 7:55,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002146,6/21/18 22:20,7/19/18 13:20,AGENA,27d15h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2528,284.0034,16,16,28F,28F
PEV-18-002127,6/22/18 5:15,6/22/18 17:50,CHIQUITA TRADER,13h,CONTAINER SHIP,CONTAINER,"Chiquita Fresh North America, LLC","Florida International Terminal, LLC",27059,695.0798,30,30,30,30
PEV-18-002124,6/22/18 8:55,6/23/18 14:15,FS IPANEMA,1d5h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",21018,589.5629,31,31,30,30
PEV-18-001870,6/22/18 9:40,6/26/18 20:50,VOGE JULIE,4d11h,BULK CARRIER,STEEL,Oldendorff Carriers,Portus-PEV LLC,24210,590.1863,29,29,29,29
PEV-18-002111,6/22/18 10:30,6/22/18 19:45,GRAND EXPRESS,9h,LANDING CRAFT,CONTAINER,Seacor Marine Inc.,SEACOR Island Lines LLC,1671,256.2461,16,16,16,16
PEV-18-002143,6/22/18 11:05,6/23/18 1:35,REGULA,15h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",7219,435.3887,33A,33A,33A,33A
PEV-18-002022,6/22/18 11:50,6/22/18 19:00,ALLEGRO,7h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,32,32,32,32
PEV-18-001681,6/22/18 21:50,6/23/18 7:50,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002134,6/22/18 23:05,6/24/18 13:50,GARDEN STATE,1d15h,TANKER,PETROLEUM,"Crowley Petroleum Transport, Inc.","Motiva Enterprises, LLC",29923,610.266,13,13,13,13
PEV-18-001798,6/23/18 6:10,6/23/18 17:25,HARMONY OF THE SEAS,11h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,226963,1188.1157,18,18,18,18
PEV-18-001786,6/23/18 6:45,6/23/18 16:15,CARIBBEAN PRINCESS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Princess Cruises, Inc.","Florida Stevedoring, Inc.",112894,950.0464,2,2,2,2
PEV-18-002142,6/23/18 7:15,6/23/18 15:00,K-BREEZE,8h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-002126,6/23/18 7:45,6/23/18 15:35,DELPHINUS,8h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",5730,400.0523,31,31,31,31
PEV-18-002068,6/23/18 11:30,6/24/18 20:40,OHIO,1d9h,TANKER,PETROLEUM,Nordsud Shipping,Marathon Petroleum Company LP,29801,601.4401,7,7,7,7
PEV-18-002053,6/23/18 13:25,6/25/18 0:10,BARGE MISSISSIPPI,1d11h,BARGE CARRIER,GASOLINE,Chevron USA,Chevron USA,11507,494.7,9,9,9,9
PEV-18-002054,6/23/18 13:25,6/25/18 0:10,TUG LEIGH ANN MORAN,1d11h,TUG,GASOLINE,Chevron USA,Chevron USA,708,121.0033,9,9,9,9
PEV-18-002141,6/23/18 13:40,6/23/18 22:40,TUCANA J,9h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33C,33C,33A,33A
PEV-18-002025,6/23/18 18:05,6/24/18 3:45,AS CLEOPATRA,10h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",28372,727.3649,32,32,32,32
PEV-18-002173,6/23/18 18:05,6/24/18 1:20,VI-NAIS,7h,GENERAL CARGO,GENERAL CARGO,COASTLINE SHIPLINE LIMITED,"Host Terminals, LLC",487,190.0355,18,18,18,18
PEV-18-001682,6/23/18 21:30,6/24/18 8:00,JAUME I,11h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002007,6/23/18 22:35,6/24/18 7:05,WINNER,9h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",22914,611.4144,30,30,30,30
PEV-18-002161,6/24/18 0:55,6/24/18 15:55,LENA,15h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",9981,456.3871,33A,33A,33A,33A
PEV-18-001803,6/24/18 6:40,6/24/18 17:00,ALLURE OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,225282,1181.16,18,18,18,18
PEV-18-001898,6/24/18 9:20,6/24/18 19:35,CAP REINGA,10h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",32984,738.3562,32,32,32,32
PEV-18-002149,6/24/18 10:20,6/24/18 19:15,CHARLESTON EXPRESS,9h,CONTAINER SHIP,CONTAINER,Hapag Lloyd,"Florida International Terminal, LLC",40146,798.4313,30,30,30,30
PEV-18-002120,6/24/18 15:35,6/26/18 5:15,TEXAS VOYAGER,1d14h,TANKER,GASOLINE,Chevron USA,Chevron USA,29923,610.266,13,13,13,13
PEV-18-002140,6/24/18 17:35,6/25/18 17:35,PAVO J,1d,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-002175,6/24/18 21:00,6/25/18 20:05,GREEN FAST,23h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",5522,386.8627,32,32,21,21
PEV-18-001683,6/24/18 22:00,6/26/18 7:50,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-002097,6/24/18 23:35,6/26/18 6:00,BARGE EMI 1151,1d6h,CEMENT CARRIER,SLAG,LEHIGH CEMENT COMPANY,Lehigh Cement,3631,360,14,14,14,14
