Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,6/7/18,PT EVERGLADES,39,KING OCEAN SERVICES,K STORM,8.25
I,6/7/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,K STORM,0.42
I,6/7/18,PT EVERGLADES,69,KING OCEAN SERVICES,VEGA SAGITTARIUS,16.99
I,6/7/18,PT EVERGLADES,85,MAERSK LINE,MAERSK IDAHO,3
I,6/7/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,K STORM,0.25
I,6/7/18,PT EVERGLADES,40,CROWLEY LINER SERVICES,AS FABRIZIA,10
I,6/7/18,PT EVERGLADES,62,KING OCEAN SERVICES,JAN CARIBE,5.01
I,6/7/18,PT EVERGLADES,94,KING OCEAN SERVICES,HOHERIFF,1.11
I,6/7/18,PT EVERGLADES,95,KING OCEAN SERVICES,VEGA SAGITTARIUS,5
I,6/7/18,PT EVERGLADES,62,KING OCEAN SERVICES,K STORM,2.29
I,6/7/18,PT EVERGLADES,76,KING OCEAN SERVICES,HOHERIFF,2
I,6/7/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,0
I,6/7/18,PT EVERGLADES,40,KING OCEAN SERVICES,HOHERIFF,1
I,6/7/18,PT EVERGLADES,90,HYBUR SHIPPING,CARIBE MARINER,4
I,6/7/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,K STORM,9.61
I,6/7/18,PT EVERGLADES,25,KING OCEAN SERVICES,HOHERIFF,1
I,6/7/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,AS FABRIZIA,2
I,6/7/18,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,10.02
I,6/7/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,K STORM,0
I,6/7/18,PT EVERGLADES,89,KING OCEAN SERVICES,HOHERIFF,0
I,6/7/18,PT EVERGLADES,89,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,6/7/18,PT EVERGLADES,,CROWLEY LINER SERVICES,K STORM,30.36
I,6/7/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,AS FABRIZIA,0.39
I,6/7/18,PT EVERGLADES,48,KING OCEAN SERVICES,K STORM,1
I,6/7/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,K STORM,0.77
I,6/7/18,PT EVERGLADES,,KING OCEAN SERVICES,VEGA SAGITTARIUS,9.44
I,6/7/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,K STORM,45.54
I,6/7/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,2
I,6/7/18,PT EVERGLADES,39,KING OCEAN SERVICES,VEGA SAGITTARIUS,2
I,6/7/18,PT EVERGLADES,73,KING OCEAN SERVICES,VEGA SAGITTARIUS,6
I,6/7/18,PT EVERGLADES,20,KING OCEAN SERVICES,JAN CARIBE,2.24
I,6/7/18,PT EVERGLADES,21,KING OCEAN SERVICES,JAN CARIBE,0.4
I,6/7/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,AS FABRIZIA,14
I,6/7/18,PT EVERGLADES,82,CROWLEY LINER SERVICES,AS FABRIZIA,2
I,6/7/18,PT EVERGLADES,2,MAERSK LINE,MAERSK IDAHO,4
I,6/7/18,PT EVERGLADES,28,MAERSK LINE,MAERSK IDAHO,3
I,6/7/18,PT EVERGLADES,49,KING OCEAN SERVICES,HOHERIFF,0.02
I,6/7/18,PT EVERGLADES,24,KING OCEAN SERVICES,HOHERIFF,2
I,6/7/18,PT EVERGLADES,59,KING OCEAN SERVICES,VEGA SAGITTARIUS,4
I,6/7/18,PT EVERGLADES,83,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,2
I,6/7/18,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,6
I,6/7/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,K STORM,2.63
I,6/8/18,PT EVERGLADES,49,MAERSK LINE,MSC TORONTO,0.62
I,6/8/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,REGULA,0.42
I,6/8/18,PT EVERGLADES,56,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,4
I,6/8/18,PT EVERGLADES,94,MAERSK LINE,MSC TORONTO,14.66
I,6/8/18,PT EVERGLADES,9,MAERSK LINE,MSC TORONTO,4
I,6/8/18,PT EVERGLADES,34,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,6.05
I,6/8/18,PT EVERGLADES,83,MAERSK LINE,MSC TORONTO,0.4
I,6/8/18,PT EVERGLADES,9,CROWLEY LINER SERVICES,REGULA,0.15
I,6/8/18,PT EVERGLADES,71,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1
I,6/8/18,PT EVERGLADES,84,MAERSK LINE,MSC TORONTO,14.97
I,6/8/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,REGULA,0
I,6/8/18,PT EVERGLADES,87,MAERSK LINE,MSC TORONTO,2.86
I,6/8/18,PT EVERGLADES,88,MAERSK LINE,MSC TORONTO,2.25
I,6/8/18,PT EVERGLADES,19,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,25.18
I,6/8/18,PT EVERGLADES,38,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,6.72
I,6/8/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,REGULA,6
I,6/8/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,REGULA,0.12
I,6/8/18,PT EVERGLADES,23,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,27,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,34,GREAT WHITE FLEET LTD,CHIQUITA TRADER,1.75
I,6/8/18,PT EVERGLADES,19,GREAT WHITE FLEET LTD,CHIQUITA TRADER,0.08
I,6/8/18,PT EVERGLADES,42,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1.75
I,6/8/18,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,87.88
I,6/8/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,REGULA,0.12
I,6/8/18,PT EVERGLADES,90,MAERSK LINE,MSC TORONTO,4.22
I,6/8/18,PT EVERGLADES,2,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,7,GREAT WHITE FLEET LTD,CHIQUITA TRADER,1.75
I,6/8/18,PT EVERGLADES,53,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,14
I,6/8/18,PT EVERGLADES,95,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,3
I,6/8/18,PT EVERGLADES,30,CROWLEY LINER SERVICES,REGULA,0.64
I,6/8/18,PT EVERGLADES,49,CROWLEY LINER SERVICES,REGULA,0.14
I,6/8/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,REGULA,0.12
I,6/8/18,PT EVERGLADES,82,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,0.01
I,6/8/18,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,10.5
I,6/8/18,PT EVERGLADES,20,MAERSK LINE,MSC TORONTO,5
I,6/8/18,PT EVERGLADES,21,MAERSK LINE,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,12,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1.03
I,6/8/18,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,82.15
I,6/8/18,PT EVERGLADES,40,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,4
I,6/8/18,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,11.01
I,6/8/18,PT EVERGLADES,81,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,8
I,6/8/18,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,28.68
I,6/8/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,REGULA,0.12
I,6/8/18,PT EVERGLADES,8,GREAT WHITE FLEET LTD,CHIQUITA TRADER,297.51
I,6/8/18,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,95.85
I,6/8/18,PT EVERGLADES,27,CROWLEY LINER SERVICES,REGULA,0.24
I,6/8/18,PT EVERGLADES,70,MAERSK LINE,MSC TORONTO,43.5
I,6/8/18,PT EVERGLADES,6,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,52,MAERSK LINE,MSC TORONTO,2.22
I,6/8/18,PT EVERGLADES,,GREAT WHITE FLEET LTD,CHIQUITA TRADER,4.41
I,6/8/18,PT EVERGLADES,7,MAERSK LINE,MSC TORONTO,3
I,6/8/18,PT EVERGLADES,19,MAERSK LINE,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,39,GREAT WHITE FLEET LTD,CHIQUITA TRADER,1.75
I,6/8/18,PT EVERGLADES,39,MAERSK LINE,MSC TORONTO,11.44
I,6/8/18,PT EVERGLADES,44,MAERSK LINE,MSC TORONTO,4.63
I,6/8/18,PT EVERGLADES,90,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1
I,6/8/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,REGULA,9.86
I,6/8/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,PARADERO,4
I,6/8/18,PT EVERGLADES,44,GREAT WHITE FLEET LTD,CHIQUITA TRADER,5.49
I,6/8/18,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,36.46
I,6/8/18,PT EVERGLADES,91,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,0.33
I,6/8/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,REGULA,2
I,6/8/18,PT EVERGLADES,22,MAERSK LINE,MSC TORONTO,100.01
I,6/8/18,PT EVERGLADES,32,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,1
I,6/8/18,PT EVERGLADES,49,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,64,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,18.01
I,6/8/18,PT EVERGLADES,15,MAERSK LINE,MSC TORONTO,4
I,6/8/18,PT EVERGLADES,69,MAERSK LINE,MSC TORONTO,24.69
I,6/8/18,PT EVERGLADES,20,GREAT WHITE FLEET LTD,CHIQUITA TRADER,0.01
I,6/8/18,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,7.31
I,6/8/18,PT EVERGLADES,40,MAERSK LINE,MSC TORONTO,1.02
I,6/8/18,PT EVERGLADES,63,MAERSK LINE,MSC TORONTO,1
I,6/8/18,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,29.08
I,6/8/18,PT EVERGLADES,76,MAERSK LINE,MSC TORONTO,28.25
I,6/8/18,PT EVERGLADES,9,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,0.67
I,6/8/18,PT EVERGLADES,11,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,3
I,6/8/18,PT EVERGLADES,83,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,4.62
I,6/8/18,PT EVERGLADES,85,MAERSK LINE,MSC TORONTO,5
I,6/8/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,0
I,6/8/18,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,6
I,6/8/18,PT EVERGLADES,89,MAERSK LINE,MSC TORONTO,10
I,6/8/18,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,13
I,6/8/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,PARADERO,6.75
I,6/8/18,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,10.28
I,6/8/18,PT EVERGLADES,52,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,11.34
I,6/8/18,PT EVERGLADES,86,GREAT WHITE FLEET LTD,CHIQUITA TRADER,11.96
I,6/8/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,REGULA,0.12
I,6/8/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,9.75
I,6/8/18,PT EVERGLADES,72,MAERSK LINE,MSC TORONTO,29
I,6/8/18,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,26.1
I,6/8/18,PT EVERGLADES,96,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,117.36
I,6/8/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,11.76
I,6/8/18,PT EVERGLADES,68,MAERSK LINE,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,0
I,6/8/18,PT EVERGLADES,57,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,0.1
I,6/8/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,23.99
I,6/8/18,PT EVERGLADES,35,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,4,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2.64
I,6/8/18,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,3
I,6/8/18,PT EVERGLADES,63,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,7.18
I,6/8/18,PT EVERGLADES,22,GREAT WHITE FLEET LTD,CHIQUITA TRADER,0.8
I,6/8/18,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,4
I,6/8/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,19.89
I,6/8/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,REGULA,0.24
I,6/8/18,PT EVERGLADES,88,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,5.75
I,6/8/18,PT EVERGLADES,34,CROWLEY LINER SERVICES,REGULA,0.2
I,6/8/18,PT EVERGLADES,,CROWLEY LINER SERVICES,REGULA,2.42
I,6/8/18,PT EVERGLADES,,MAERSK LINE,MSC TORONTO,11.19
I,6/8/18,PT EVERGLADES,31,MAERSK LINE,MSC TORONTO,25
I,6/8/18,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,25,MAERSK LINE,MSC TORONTO,119.75
I,6/8/18,PT EVERGLADES,72,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,21.33
I,6/8/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,REGULA,2
I,6/8/18,PT EVERGLADES,18,MAERSK LINE,MSC TORONTO,2
I,6/8/18,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,0.63
I,6/8/18,PT EVERGLADES,15,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,26.49
I,6/8/18,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,MSC TORONTO,44.74
I,6/8/18,PT EVERGLADES,42,GREAT WHITE FLEET LTD,CHIQUITA TRADER,0
I,6/8/18,PT EVERGLADES,48,MAERSK LINE,MSC TORONTO,1.54
I,6/9/18,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,6
I,6/9/18,PT EVERGLADES,44,HAPAG LLOYD,MONTE ROSA,93.5
I,6/9/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,K BREEZE,4.5
I,6/9/18,PT EVERGLADES,90,HAPAG LLOYD,ST. LOUIS EXPRESS,4.4
I,6/9/18,PT EVERGLADES,95,HAMBURG SUD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,22,HAMBURG SUD,MONTE ROSA,0.72
I,6/9/18,PT EVERGLADES,33,HAPAG LLOYD,ST. LOUIS EXPRESS,5.75
I,6/9/18,PT EVERGLADES,52,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0.33
I,6/9/18,PT EVERGLADES,,KING OCEAN SERVICES,FS IPANEMA,38.75
I,6/9/18,PT EVERGLADES,,YANG MING LINE,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,35,OCEAN NETWORK EXPRESS,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,39,YANG MING LINE,ST. LOUIS EXPRESS,6
I,6/9/18,PT EVERGLADES,88,HAPAG LLOYD,MONTE ROSA,1
I,6/9/18,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,14
I,6/9/18,PT EVERGLADES,4,HAMBURG SUD,MONTE ROSA,1
I,6/9/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,K BREEZE,54.51
I,6/9/18,PT EVERGLADES,84,HAPAG LLOYD,ST. LOUIS EXPRESS,4.81
I,6/9/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,0
I,6/9/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,10
I,6/9/18,PT EVERGLADES,38,HAPAG LLOYD,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,62,HAPAG LLOYD,ST. LOUIS EXPRESS,4
I,6/9/18,PT EVERGLADES,4,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,8
I,6/9/18,PT EVERGLADES,8,HAPAG LLOYD,ST. LOUIS EXPRESS,0.07
I,6/9/18,PT EVERGLADES,10,HAPAG LLOYD,MONTE ROSA,1
I,6/9/18,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,1
I,6/9/18,PT EVERGLADES,21,HAPAG LLOYD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,K BREEZE,1.14
I,6/9/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,K BREEZE,23.31
I,6/9/18,PT EVERGLADES,20,YANG MING LINE,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,42,HAPAG LLOYD,ST. LOUIS EXPRESS,1.33
I,6/9/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,K BREEZE,6
I,6/9/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,1
I,6/9/18,PT EVERGLADES,87,HAPAG LLOYD,MONTE ROSA,0.5
I,6/9/18,PT EVERGLADES,19,HAMBURG SUD,MONTE ROSA,10.64
I,6/9/18,PT EVERGLADES,28,HAPAG LLOYD,ST. LOUIS EXPRESS,7
I,6/9/18,PT EVERGLADES,44,HAPAG LLOYD,ST. LOUIS EXPRESS,4
I,6/9/18,PT EVERGLADES,84,HAPAG LLOYD,MONTE ROSA,3
I,6/9/18,PT EVERGLADES,8,HAPAG LLOYD,MONTE ROSA,6
I,6/9/18,PT EVERGLADES,22,HAPAG LLOYD,ST. LOUIS EXPRESS,69.56
I,6/9/18,PT EVERGLADES,30,HAPAG LLOYD,ST. LOUIS EXPRESS,0.07
I,6/9/18,PT EVERGLADES,64,HAMBURG SUD,MONTE ROSA,0.29
I,6/9/18,PT EVERGLADES,85,HAPAG LLOYD,ST. LOUIS EXPRESS,0.6
I,6/9/18,PT EVERGLADES,,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0.33
I,6/9/18,PT EVERGLADES,68,HAMBURG SUD,MONTE ROSA,18.5
I,6/9/18,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,2
I,6/9/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,26
I,6/9/18,PT EVERGLADES,69,HAMBURG SUD,MONTE ROSA,20
I,6/9/18,PT EVERGLADES,86,KING OCEAN SERVICES,FS IPANEMA,10
I,6/9/18,PT EVERGLADES,94,HAMBURG SUD,MONTE ROSA,3.79
I,6/9/18,PT EVERGLADES,13,KING OCEAN SERVICES,FS IPANEMA,2
I,6/9/18,PT EVERGLADES,40,HAMBURG SUD,MONTE ROSA,7.99
I,6/9/18,PT EVERGLADES,73,KING OCEAN SERVICES,FS IPANEMA,4
I,6/9/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,0
I,6/9/18,PT EVERGLADES,22,HAPAG LLOYD,MONTE ROSA,4
I,6/9/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,4
I,6/9/18,PT EVERGLADES,88,HAPAG LLOYD,ST. LOUIS EXPRESS,12.07
I,6/9/18,PT EVERGLADES,20,HAPAG LLOYD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,22,YANG MING LINE,ST. LOUIS EXPRESS,11
I,6/9/18,PT EVERGLADES,25,HAMBURG SUD,MONTE ROSA,69
I,6/9/18,PT EVERGLADES,85,OCEAN NETWORK EXPRESS,ST. LOUIS EXPRESS,15
I,6/9/18,PT EVERGLADES,18,HAPAG LLOYD,ST. LOUIS EXPRESS,41.5
I,6/9/18,PT EVERGLADES,27,HAPAG LLOYD,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,K BREEZE,2.25
I,6/9/18,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,3
I,6/9/18,PT EVERGLADES,74,HAMBURG SUD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,76,OCEAN NETWORK EXPRESS,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,,HAMBURG SUD,MONTE ROSA,4.75
I,6/9/18,PT EVERGLADES,,OCEAN NETWORK EXPRESS,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,90,HAMBURG SUD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,K BREEZE,2
I,6/9/18,PT EVERGLADES,82,HAPAG LLOYD,ST. LOUIS EXPRESS,0.07
I,6/9/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,6/9/18,PT EVERGLADES,15,HAPAG LLOYD,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,68,HAPAG LLOYD,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,2.49
I,6/9/18,PT EVERGLADES,9,KING OCEAN SERVICES,FS IPANEMA,1.4
I,6/9/18,PT EVERGLADES,35,HAMBURG SUD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,69,HAPAG LLOYD,ST. LOUIS EXPRESS,3
I,6/9/18,PT EVERGLADES,87,KING OCEAN SERVICES,FS IPANEMA,12.25
I,6/9/18,PT EVERGLADES,94,HAPAG LLOYD,ST. LOUIS EXPRESS,8.48
I,6/9/18,PT EVERGLADES,40,HAPAG LLOYD,ST. LOUIS EXPRESS,5
I,6/9/18,PT EVERGLADES,48,HAMBURG SUD,MONTE ROSA,71.36
I,6/9/18,PT EVERGLADES,49,HAPAG LLOYD,MONTE ROSA,1
I,6/9/18,PT EVERGLADES,76,HAPAG LLOYD,ST. LOUIS EXPRESS,3
I,6/9/18,PT EVERGLADES,8,KING OCEAN SERVICES,FS IPANEMA,0.6
I,6/9/18,PT EVERGLADES,17,HAMBURG SUD,MONTE ROSA,0.87
I,6/9/18,PT EVERGLADES,47,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,0.5
I,6/9/18,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,0.5
I,6/9/18,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,1.51
I,6/9/18,PT EVERGLADES,84,HAMBURG SUD,MONTE ROSA,11.38
I,6/9/18,PT EVERGLADES,27,YANG MING LINE,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,69,HAPAG LLOYD,MONTE ROSA,5.5
I,6/9/18,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,2
I,6/9/18,PT EVERGLADES,89,HAPAG LLOYD,ST. LOUIS EXPRESS,2.31
I,6/9/18,PT EVERGLADES,8,HAMBURG SUD,MONTE ROSA,4
I,6/9/18,PT EVERGLADES,15,OCEAN NETWORK EXPRESS,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,K BREEZE,15.76
I,6/9/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,K BREEZE,24.7
I,6/9/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,K BREEZE,2
I,6/9/18,PT EVERGLADES,94,HAPAG LLOYD,MONTE ROSA,7
I,6/9/18,PT EVERGLADES,,CROWLEY LINER SERVICES,K BREEZE,20.72
I,6/9/18,PT EVERGLADES,39,HAMBURG SUD,MONTE ROSA,4.29
I,6/9/18,PT EVERGLADES,19,HAPAG LLOYD,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,28,YANG MING LINE,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,44,HAMBURG SUD,MONTE ROSA,71.81
I,6/9/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,K BREEZE,2
I,6/9/18,PT EVERGLADES,32,HAPAG LLOYD,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,96,HAMBURG SUD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,20,KING OCEAN SERVICES,FS IPANEMA,1.99
I,6/9/18,PT EVERGLADES,74,MEDITERRANEAN SHIPPING COMPANY,MSC NADRIELY,2
I,6/9/18,PT EVERGLADES,87,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0.33
I,6/9/18,PT EVERGLADES,20,HAMBURG SUD,MONTE ROSA,7
I,6/9/18,PT EVERGLADES,36,HAPAG LLOYD,ST. LOUIS EXPRESS,1
I,6/9/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,K BREEZE,2.25
I,6/9/18,PT EVERGLADES,94,YANG MING LINE,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,9,HAPAG LLOYD,ST. LOUIS EXPRESS,0.2
I,6/9/18,PT EVERGLADES,48,HAPAG LLOYD,ST. LOUIS EXPRESS,1.14
I,6/9/18,PT EVERGLADES,63,HAMBURG SUD,MONTE ROSA,1
I,6/9/18,PT EVERGLADES,83,YANG MING LINE,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,17,HAPAG LLOYD,ST. LOUIS EXPRESS,0.57
I,6/9/18,PT EVERGLADES,27,KING OCEAN SERVICES,FS IPANEMA,46
I,6/9/18,PT EVERGLADES,48,OCEAN NETWORK EXPRESS,ST. LOUIS EXPRESS,2
I,6/9/18,PT EVERGLADES,49,HAPAG LLOYD,ST. LOUIS EXPRESS,2.97
I,6/9/18,PT EVERGLADES,60,CROWLEY LINER SERVICES,K BREEZE,1.51
I,6/9/18,PT EVERGLADES,33,HAMBURG SUD,MONTE ROSA,3.57
I,6/9/18,PT EVERGLADES,9,HAPAG LLOYD,MONTE ROSA,2
I,6/9/18,PT EVERGLADES,70,HAPAG LLOYD,ST. LOUIS EXPRESS,2.48
I,6/9/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,K BREEZE,4.25
I,6/9/18,PT EVERGLADES,10,HAMBURG SUD,MONTE ROSA,10.75
I,6/9/18,PT EVERGLADES,11,HAPAG LLOYD,MONTE ROSA,4
