Visit #,Start Time,End Time,Ship,Length Of Stay,Ship Type,Cargo Type Name,Visit Shipping Line Name,Stevedore,GT,LOA,Arrival Berth Name,Arrival Berth Code,Departure Berth Name,Departure Berth Code
PEV-18-001304,4/18/18 20:20,4/19/18 17:35,CARIBE NAVIGATOR,21h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2996,327.9359,16,16,16,16
PEV-18-001349,4/19/18 1:05,4/20/18 9:10,TUG CORPUS CHRISTI,1d8h,TUG,PETROLEUM,"US Shipping Vessel Management, Inc",Valero Marketing & Supply Co.,1348,150.0467,9,9,9,9
PEV-18-001350,4/19/18 1:05,4/20/18 9:10,BARGE PETROCHEM SUPPLIER,1d8h,TANK BARGE,PETROLEUM,"US Shipping Vessel Management, Inc",Valero Marketing & Supply Co.,10884,521.7446,9,9,9,9
PEV-18-001481,4/19/18 8:50,4/19/18 22:00,CARIBE MARINER,13h,CONTAINER SHIP,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2899,325.7049,17,17,17,17
PEV-18-001474,4/19/18 9:30,4/23/18 9:30,HAPPY DYNAMIC,4d,GENERAL CARGO,YACHTS LOAD ON-OFF,Happy Dinamic-Rederij-Netherlands,"Host Terminals, LLC",14784,514.8873,5,5,3,3
PEV-18-001424,4/19/18 10:45,4/21/18 0:35,TUCANA J,1d14h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,32,32
PEV-18-001422,4/19/18 15:40,4/23/18 0:10,AAL SINGAPORE,3d8h,GENERAL CARGO,YACHTS LOAD ON-OFF,Austral Asia Line Pte Ltd.,"Host Terminals, LLC",23930,635.8578,22,22,22,22
PEV-18-001364,4/19/18 18:05,4/21/18 0:20,OVERSEAS NIKISKI,1d6h,TANKER,PETROLEUM,OSG Ship Management,Valero Marketing & Supply Co.,29242,601.0792,13,13,13,13
PEV-18-000967,4/19/18 21:40,4/20/18 7:55,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001379,4/19/18 22:15,4/20/18 7:45,ELISABETH-S.,10h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",40541,856.6691,30,30,30,30
PEV-18-001195,4/20/18 2:40,4/21/18 6:50,MSC TORONTO,1d4h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",89954,1065.6688,31,31,31,31
PEV-18-001208,4/20/18 6:15,4/20/18 15:55,CORAL PRINCESS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Princess Cruises, Inc.","Florida Stevedoring, Inc.",91627,964.614,2,2,2,2
PEV-18-001206,4/20/18 7:00,4/20/18 17:00,SERENADE OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,90090,961.9892,19,19,19,19
PEV-18-001446,4/20/18 7:35,4/21/18 13:25,MELBOURNE STRAIT,1d6h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",21018,589.4316,33A,33A,33A,33A
PEV-18-001482,4/20/18 7:50,4/20/18 19:00,GRAND EXPRESS,11h,LANDING CRAFT,CONTAINER,Seacor Marine Inc.,SEACOR Island Lines LLC,1671,256.2461,16,16,16,16
PEV-18-001443,4/20/18 8:10,4/20/18 23:45,HOHEBANK,16h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9996,456.3871,17,17,17,17
PEV-18-001472,4/20/18 8:20,4/20/18 17:55,VI-NAIS,10h,GENERAL CARGO,GENERAL CARGO,COASTLINE SHIPLINE LIMITED,"Host Terminals, LLC",487,190.0355,18,18,18,18
PEV-18-001380,4/20/18 10:10,4/21/18 0:50,MONTE ACONCAGUA,15h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",69132,892.432,30,30,30,30
PEV-18-001445,4/20/18 10:40,4/21/18 15:20,ROTHORN,1d5h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",12029,515.5107,33C,33C,32,32
PEV-18-001489,4/20/18 14:10,4/22/18 9:40,YACHT BLISS,1d20h,YACHT,LAY-IN,Owner (Misc Vessel) Not Listed.,STEVEDORE NOT REQUIRED,458,144.9218,5,5,3,3
PEV-18-001467,4/20/18 21:30,4/22/18 2:15,BARGE BOUCHARD 245,1d5h,TANK BARGE,ETHANOL,Bouchard Transportation.,"Motiva Enterprises, LLC",19065,580.6001,9,9,9,9
PEV-18-001466,4/20/18 21:30,4/22/18 2:15,TUG DANIELLE M. BOUCHARD,1d5h,TUG,ETHANOL,Bouchard Transportation.,"Motiva Enterprises, LLC",1105,149.9745,9,9,9,9
PEV-18-000968,4/20/18 21:45,4/21/18 8:05,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001114,4/20/18 22:15,4/25/18 23:15,THORCO CRYSTAL,5d1h,GENERAL CARGO,YACHTS LOAD ON-OFF,Cross Chartering N.A.,"Host Terminals, LLC",7769,477.812,21,21,11,11
PEV-18-001453,4/20/18 23:40,4/22/18 12:25,STENA COMPANION,1d13h,TANKER,FUEL OIL,Paradise Navigation SA,"TransMontaigne Product Services, Inc.",40690,750.0366,7,7,7,7
PEV-18-001435,4/21/18 2:55,4/21/18 18:05,CHARLESTON EXPRESS,15h,CONTAINER SHIP,CONTAINER,Hapag Lloyd,"Florida International Terminal, LLC",40146,798.4313,30,30,30,30
PEV-18-001415,4/21/18 3:25,4/22/18 10:20,GOLDEN STATE,1d7h,TANKER,PETROLEUM,"Crowley Petroleum Transport, Inc.",Valero Marketing & Supply Co.,29527,600.423,13,13,13,13
PEV-18-001139,4/21/18 6:20,4/21/18 16:30,HARMONY OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,226963,1188.1157,18,18,18,18
PEV-18-001017,4/21/18 6:50,4/21/18 16:10,CARIBBEAN PRINCESS,9h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Princess Cruises, Inc.","Florida Stevedoring, Inc.",112894,950.0464,2,2,2,2
PEV-18-001212,4/21/18 7:40,4/21/18 17:25,SILVER MUSE,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,Silversea Cruises,"R. O. White & Company, Inc.",40791,698.1968,19,19,19,19
PEV-18-001088,4/21/18 9:00,4/21/18 13:35,JSP AMIHAN,5h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",9996,456.6168,32,32,32,32
PEV-18-001437,4/21/18 9:10,4/21/18 23:00,AS CLEOPATRA,14h,CONTAINER SHIP,CONTAINER,Solymar/Agriex Line,Portus-PEV LLC,28372,727.3649,29,29,29,29
PEV-18-001478,4/21/18 9:55,4/22/18 2:45,REGULA,17h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",7219,435.3887,33C,33C,33A,33A
PEV-18-001473,4/21/18 10:10,4/21/18 18:00,DANZIGERGRACHT,8h,GENERAL CARGO,YACHTS LOAD ON-OFF,Spliethoff Yachts Line,"Host Terminals, LLC",13558,514.8873,26,26,26,26
PEV-18-001461,4/21/18 19:45,4/22/18 7:15,CHIQUITA EXPRESS,12h,CONTAINER SHIP,CONTAINER,"Chiquita Fresh North America, LLC","Florida International Terminal, LLC",27059,695.0798,30,30,30,30
PEV-18-001182,4/21/18 20:15,4/22/18 11:35,MAERSK WINNIPEG,15h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",18123,574.5031,32,32,32,32
PEV-18-001477,4/21/18 20:40,4/22/18 16:25,K-BREEZE,20h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,32,32,32,32
PEV-18-001496,4/21/18 21:20,4/23/18 23:30,WESTERN BOHEME,2d2h,BULK CARRIER,CEMENT,Oldendorff Carriers,Lehigh Cement,22668,613.547,14,14,14,14
PEV-18-000969,4/21/18 21:50,4/22/18 8:05,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001149,4/22/18 6:00,4/22/18 17:30,FREEDOM OF THE SEAS,12h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,154407,1111.5044,29,29,29,29
PEV-18-001013,4/22/18 6:30,4/22/18 16:50,ALLURE OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,225282,1181.16,18,18,18,18
PEV-18-001145,4/22/18 6:45,4/22/18 15:50,CARNIVAL CONQUEST,9h,PASSENGER SHIP,CRUISE - MULTI-DAY,Carnival Corporation,"Florida Stevedoring, Inc.",110239,952.1462,4,4,4,4
PEV-18-001029,4/22/18 7:25,4/22/18 17:15,ZUIDERDAM,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Holland America Line-Westours, Inc.","Florida Stevedoring, Inc.",82305,936.463,26,26,26,26
PEV-18-001491,4/22/18 9:25,4/24/18 3:00,K-STORM,1d18h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-001082,4/22/18 16:00,4/23/18 6:30,JPO AQUARIUS,15h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",25361,680.4794,32,32,32,32
PEV-18-001475,4/22/18 18:35,4/23/18 16:15,VANQUISH,22h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-001378,4/22/18 19:25,4/23/18 10:30,MONTE ROSA,15h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",69132,892.4976,30,30,30,30
PEV-18-000970,4/22/18 21:50,4/24/18 8:05,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001490,4/23/18 0:50,4/23/18 17:10,PEGASUS J,16h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8273,458.0276,32,32,32,32
PEV-18-001869,4/23/18 4:20,4/28/18 17:15,MINERVA ZEN,5d13h,TANKER,REPAIRS,Minerva Marine,Logistec Stevedoring Inc.,29442,601.0792,19,19,14,14
PEV-18-001420,4/23/18 4:25,4/26/18 23:00,YI LONG SHAN,3d19h,BULK CARRIER,STEEL,Dilek Shipping,Logistec Stevedoring Inc.,32962,623.3572,5,5,5,5
PEV-18-001197,4/23/18 9:05,4/23/18 18:35,MSC MARGARITA,10h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",66500,909.6244,31,31,31,31
PEV-18-001319,4/23/18 12:45,4/23/18 20:35,CAP REINGA,8h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",32984,738.3562,30,30,30,30
PEV-18-001448,4/23/18 16:10,4/25/18 0:45,SEABULK ARCTIC,1d9h,TANKER,PETROLEUM,Seabulk Tanker Co.,Citgo Petroleum Corporation,30415,600.423,9,9,9,9
PEV-18-001290,4/23/18 18:25,4/23/18 23:05,ALLEGRO,5h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,32,32,32,32
PEV-18-001508,4/23/18 20:10,4/24/18 12:40,AGENA,17h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2528,284.0034,31,31,31,31
PEV-18-001450,4/23/18 21:45,4/25/18 19:40,BARGE SEA CHEM 1,1d22h,TANK BARGE,JET FUEL,Seabulk Tankers Inc.,Valero Marketing & Supply Co.,14064,584,13,13,13,13
PEV-18-001449,4/23/18 21:45,4/25/18 19:40,TUG SEA POWER,1d22h,TUG,JET FUEL,Seabulk Tankers LTD.,Valero Marketing & Supply Co.,1317,141.083,13,13,13,13
PEV-18-001485,4/23/18 22:35,4/24/18 9:00,DUBLIN EXPRESS,10h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",46009,921.961,30,30,30,30
PEV-18-001429,4/23/18 22:50,4/25/18 13:25,BRENTON REEF,1d15h,TANKER,PETROLEUM,Seabulk Tankers LTD.,"TransMontaigne Product Services, Inc.",30770,619.7809,7,7,7,7
PEV-18-001476,4/24/18 6:30,4/24/18 19:15,VANTAGE,13h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,17,17,17,17
PEV-18-001463,4/24/18 9:05,4/26/18 10:20,USCGC LEGARE WMEC-912,2d1h,USCG,U.S. COAST GUARD,U S Coast Guard,STEVEDORE NOT REQUIRED,1780,270,3,3,3,3
PEV-18-001509,4/24/18 12:25,4/25/18 12:05,JAN CARIBE,24h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2770,310.0545,30,30,6,6
PEV-18-001503,4/24/18 13:55,4/27/18 2:10,AS FEDERICA,2d12h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",15375,545.1381,32,32,33A,33A
PEV-18-001480,4/24/18 14:40,4/27/18 4:10,CARIBE NAVIGATOR,2d14h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2996,327.9359,16,16,16,16
PEV-18-001498,4/24/18 16:25,4/25/18 22:30,VEGA SACHSEN,1d6h,GENERAL CARGO,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",9957,484.9646,33A,33A,33C,33C
PEV-18-001497,4/24/18 19:50,4/25/18 2:50,WEISSHORN,7h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",12029,515.5435,31,31,31,31
PEV-18-000971,4/24/18 21:50,4/26/18 8:05,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001468,4/25/18 2:40,4/26/18 22:30,OREGON,1d20h,TANKER,PETROLEUM,"Crowley Petroleum Transport, Inc.",ExxonMobil Oil Corporation,30415,600.423,9,9,9,9
PEV-18-001041,4/25/18 7:00,4/25/18 16:15,VEENDAM,9h,PASSENGER SHIP,CRUISE - MULTI-DAY,Holland America Line,"Florida Stevedoring, Inc.",57092,719.228,26,26,26,26
PEV-18-001183,4/25/18 7:30,4/25/18 13:35,MAERSK WOLFSBURG,6h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",18123,574.5031,30,30,30,30
PEV-18-001517,4/25/18 7:35,4/25/18 13:10,FIESTA MAIL,6h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,2485,225.175,18,18,18,18
PEV-18-001494,4/25/18 7:45,4/25/18 18:55,LINDA D,11h,LANDING CRAFT,CONTAINER,Seacor Marine Inc.,SEACOR Island Lines LLC,1092,209.3278,17,17,17,17
PEV-18-001291,4/25/18 10:55,4/25/18 18:05,JSP AMIHAN,7h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",9996,456.6168,32,32,32,32
PEV-18-001504,4/25/18 11:55,4/26/18 3:40,DENEB J,16h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8280,458.0276,33C,33C,32,32
PEV-18-001484,4/25/18 15:40,4/26/18 0:45,LIMARI,9h,CONTAINER SHIP,CONTAINER,Hapag Lloyd,"Florida International Terminal, LLC",42382,878.3237,30,30,30,30
PEV-18-001464,4/25/18 15:45,4/26/18 12:55,BARGE ACADIA,21h,BARGE CARRIER,ASPHALT,Penn Maritime,"Marathon Petroleum Company, LLC",9451,490,8,8,8,8
PEV-18-001465,4/25/18 15:45,4/26/18 12:55,TUG TERESA,21h,TUG,ASPHALT,Penn Maritime,"Marathon Petroleum Company, LLC",656,126.9747,8,8,8,8
PEV-18-001511,4/25/18 19:30,4/26/18 16:10,HOHERIFF,21h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9996,456.3871,31,31,31,31
PEV-18-001486,4/25/18 21:35,4/27/18 12:40,TEXAS VOYAGER,1d15h,TANKER,GASOLINE,Chevron USA,Chevron USA,29923,610.266,13,13,13,13
PEV-18-001483,4/26/18 3:35,4/26/18 23:45,MONTE TAMARO,20h,CONTAINER SHIP,CONTAINER,Hamburg-Sud,"Florida International Terminal, LLC",69132,892.6945,30,30,30,30
PEV-18-001525,4/26/18 5:50,4/27/18 15:05,PAVO J,1d9h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,32,32,33A,33A
PEV-18-001514,4/26/18 6:30,4/26/18 16:50,WARNOW WHALE,10h,CONTAINER SHIP,CONTAINER,Solymar/Agriex Line,Portus-PEV LLC,15375,545.1381,19,19,19,19
PEV-18-001507,4/26/18 6:45,4/27/18 22:20,VEGA SAGITTARIUS,1d16h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",9750,456.6168,17,17,16,16
PEV-18-001518,4/26/18 10:10,4/26/18 13:30,YACHT STARSHIP,3h,YACHT,FOR BUNKERS ONLY/STORES,Owner (Misc Vessel) Not Listed.,Tropic Oil Company LLC,371,141,1,1,1,1
PEV-18-001418,4/26/18 12:15,4/28/18 22:10,YACHT EXPRESS,2d10h,HEAVY-LOAD CARRIER,YACHTS FLOAT ON-OFF,EXPRESS SHIPPING NV,"Host Terminals, LLC",17951,685.3681,29,29,3,3
PEV-18-001505,4/26/18 13:15,4/26/18 17:45,CAPE MAIL,5h,CONTAINER SHIP,CONTAINER,MAILBOAT COMPANY,Portus-PEV LLC,858,218.0224,18,18,18,18
PEV-18-001499,4/26/18 14:25,4/28/18 0:50,BARGE KIRBY 185-02,1d10h,TANK BARGE,PETROLEUM,Kirby Offshore Marine,"Transmontaigne Product Services, Inc.",11647,578,7,7,7,7
PEV-18-001500,4/26/18 14:25,4/28/18 0:50,TUG TINA PYNE,1d10h,TUG,PETROLEUM,Kirby Offshore Marine,"Transmontaigne Product Services, Inc.",1180,135.9974,7,7,7,7
PEV-18-001495,4/26/18 14:40,4/27/18 18:05,GRAND EXPRESS,1d3h,LANDING CRAFT,CONTAINER,Seacor Marine Inc.,SEACOR Island Lines LLC,1671,256.2461,15,15,15,15
PEV-18-001479,4/26/18 14:45,4/27/18 10:25,CARIBE MARINER,20h,CONTAINER SHIP,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,2899,325.7049,11,11,16,16
PEV-18-001584,4/26/18 17:10,4/27/18 1:00,JAN CARIBE,8h,GENERAL CARGO,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",2770,310.0545,31,31,31,31
PEV-18-000972,4/26/18 21:50,4/27/18 8:20,JAUME I,11h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001487,4/27/18 2:10,4/29/18 9:55,NAVE CASSIOPEIA,2d8h,TANKER,JET FUEL,Navios Tankers Management Inc.,Valero Marketing & Supply Co.,42341,748.593,9,9,9,9
PEV-18-001213,4/27/18 6:00,4/27/18 16:35,PACIFIC PRINCESS,11h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Princess Cruises, Inc.","Florida Stevedoring, Inc.",30277,593.861,2,2,2,2
PEV-18-001515,4/27/18 7:25,4/28/18 2:10,MSC KINGSTON,19h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",74656,997.949,31,31,31,31
PEV-18-001585,4/27/18 14:00,4/27/18 16:05,YACHT VICTORIA DEL MAR,2h,YACHT,BUNKER,Owner (Misc Vessel) Not Listed.,STEVEDORE NOT REQUIRED,781,164.0172,4,4,4,4
PEV-18-001516,4/27/18 16:00,4/29/18 7:35,GARDEN STATE,1d16h,TANKER,GASOLINE,"Crowley Petroleum Transport, Inc.","Motiva Enterprises, LLC",29923,610.266,13,13,13,13
PEV-18-001523,4/27/18 16:30,4/28/18 12:10,WEISSHORN,20h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",12029,515.5435,33A,33A,33A,33A
PEV-18-001512,4/27/18 17:55,4/29/18 1:40,FS IPANEMA,1d8h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",21018,589.5629,22,22,30,30
PEV-18-001521,4/27/18 19:35,4/28/18 9:45,PEGASUS J,14h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8273,458.0276,32,32,32,32
PEV-18-001519,4/27/18 21:15,4/28/18 8:35,CHIQUITA TRADER,11h,CONTAINER SHIP,CONTAINER,"Chiquita Fresh North America, LLC","Florida International Terminal, LLC",27059,695.0798,30,30,30,30
PEV-18-000973,4/27/18 21:45,4/28/18 8:00,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001522,4/28/18 1:25,4/28/18 20:00,REGULA,19h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",7219,435.3887,33C,33C,32,32
PEV-18-001582,4/28/18 4:15,4/28/18 13:15,ALLEGRO,9h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",2984,323.7691,32,32,32,32
PEV-18-001150,4/28/18 5:40,4/28/18 17:20,FREEDOM OF THE SEAS,12h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,154407,1111.5044,29,29,29,29
PEV-18-001214,4/28/18 6:00,4/28/18 16:25,AMSTERDAM,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,Holland America Line,"Florida Stevedoring, Inc.",62735,780.3202,26,26,26,26
PEV-18-001140,4/28/18 6:10,4/28/18 16:35,HARMONY OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,226963,1188.1157,18,18,18,18
PEV-18-001146,4/28/18 6:35,4/28/18 16:00,CARNIVAL CONQUEST,9h,PASSENGER SHIP,CRUISE - MULTI-DAY,Carnival Corporation,"Florida Stevedoring, Inc.",110239,952.1462,4,4,4,4
PEV-18-001471,4/28/18 7:30,4/29/18 12:55,WEST VIRGINIA,1d5h,TANKER,PETROLEUM,Nordsud Shipping,Marathon Petroleum Company LP,29801,601.4401,7,7,7,7
PEV-18-001527,4/28/18 11:15,4/28/18 18:25,AS CLEOPATRA,7h,CONTAINER SHIP,CONTAINER,Solymar/Agriex Line,Portus-PEV LLC,28372,727.3649,19,19,19,19
PEV-18-001524,4/28/18 13:50,4/29/18 17:05,TUCANA J,1d3h,CONTAINER SHIP,CONTAINER,"Crowley Liner Services, Inc.","Crowley Liner Services, Inc.",8246,458.0276,33A,33A,33A,33A
PEV-18-001196,4/28/18 14:45,4/29/18 6:20,HAMMONIA PALATIUM,16h,CONTAINER SHIP,CONTAINER,MSC Container Mediterranean Shipping,"Florida Stevedoring, Inc.",26435,685.4993,32,32,32,32
PEV-18-000974,4/28/18 21:45,4/29/18 8:00,JAUME I,10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001014,4/29/18 6:20,4/29/18 16:30,ALLURE OF THE SEAS,10h,PASSENGER SHIP,CRUISE - MULTI-DAY,"Royal Caribbean Cruise, LTD.",Eller-I.T.O. Stevedoring Company L.L.C.,225282,1181.16,18,18,18,18
PEV-18-001564,4/29/18 7:55,4/29/18 15:20,DOLE ECUADOR,7h,CONTAINER SHIP,CONTAINER,Dole Fresh Fruit International LTD.,"Sun Terminals, Inc.",16488,586.8069,31,31,31,31
PEV-18-001488,4/29/18 9:20,4/29/18 19:40,PHILADELPHIA EXPRESS,10h,CONTAINER SHIP,CONTAINER,Hapag Lloyd,"Florida International Terminal, LLC",40146,798.4313,30,30,30,30
PEV-18-001528,4/29/18 11:50,4/30/18 17:05,TEXAS,1d5h,TANKER,PETROLEUM,Exxon,ExxonMobil Oil Corporation,29801,601.4401,9,9,9,9
PEV-18-001327,4/29/18 12:30,4/30/18 1:00,MAERSK WILMINGTON,13h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",17280,564.2992,32,32,32,32
PEV-18-001548,4/29/18 14:50,4/30/18 14:40,TUG BROWNSVILLE,24h,TUG,FUEL OIL,USS Vessel Management LLC,TransMontaigne Operating Company L.P.,1348,150.0467,7,7,7,7
PEV-18-001549,4/29/18 14:50,4/30/18 14:40,BARGE PETROCHEM TRADER,24h,TANK BARGE,FUEL OIL,USS Vessel Management LLC,TransMontaigne Operating Company L.P.,10884,521.7446,7,7,7,7
PEV-18-001586,4/29/18 18:20,4/30/18 15:00,VANTAGE,21h,GENERAL CARGO,CONTAINER,Hybur LTD.,H. T. Shipping Inc and Hybur Ltd.,3871,328.0016,16,16,16,16
PEV-18-001326,4/29/18 21:45,4/30/18 10:00,CAP ROBERTA,12h,CONTAINER SHIP,CONTAINER,Maersk/Sealand.  (Containers),"Florida International Terminal, LLC",32901,736.5845,30,30,30,30
PEV-18-000975,4/29/18 22:00,5/1/18 8:15,JAUME I,1d10h,PASSENGER/FERRY,CRUISE - DAILY,"Balearia Caribbean Ltd., Corp.","Host Terminals, LLC",3989,254.1463,1,1,1,1
PEV-18-001492,4/29/18 22:30,5/1/18 15:45,OVERSEAS NIKISKI,1d17h,TANKER,JET FUEL,OSG Ship Management,Valero Marketing & Supply Co.,29242,601.0792,13,13,13,13
PEV-18-001569,4/30/18 2:50,4/30/18 10:00,GREEN FAST,7h,CONTAINER SHIP,CONTAINER,King Ocean Services Limited (Cayman Islands) Incorporated,"Sun Terminals, Inc.",5522,386.8627,31,31,31,31
PEV-18-001215,4/30/18 6:50,4/30/18 18:00,CRYSTAL SYMPHONY,11h,,CRUISE - MULTI-DAY,Crystal Cruises,Eller-I.T.O. Stevedoring Company L.L.C.,51044,780.8999,4,4,4,4
PEV-18-001604,4/30/18 9:30,5/9/18 7:55,USS KEARSARGE LHD-3,8d22h,NAVAL,U.S. NAVY,U.S. Navy,STEVEDORE NOT REQUIRED,41302,847.1,19,19,22,22
