Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,4/10/18,PT EVERGLADES,28,HAPAG LLOYD,WASHINGTON EXPRESS,8
I,4/10/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,WEISSHORN,4.5
I,4/10/18,PT EVERGLADES,63,CROWLEY LINER SERVICES,TUCANA J,4.5
I,4/10/18,PT EVERGLADES,64,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,14
I,4/10/18,PT EVERGLADES,87,NYK LINE,WASHINGTON EXPRESS,0.36
I,4/10/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,TUCANA J,6.76
I,4/10/18,PT EVERGLADES,2,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,4/10/18,PT EVERGLADES,25,NYK LINE,WASHINGTON EXPRESS,2
I,4/10/18,PT EVERGLADES,30,HAPAG LLOYD,WASHINGTON EXPRESS,2.04
I,4/10/18,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,8
I,4/10/18,PT EVERGLADES,85,HAPAG LLOYD,WASHINGTON EXPRESS,0.06
I,4/10/18,PT EVERGLADES,,HYBUR SHIPPING,VANQUISH,0.5
I,4/10/18,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,10.75
I,4/10/18,PT EVERGLADES,22,HAPAG LLOYD,WASHINGTON EXPRESS,65.61
I,4/10/18,PT EVERGLADES,33,CROWLEY LINER SERVICES,TUCANA J,0.38
I,4/10/18,PT EVERGLADES,,KING OCEAN SERVICES,WEISSHORN,15.46
I,4/10/18,PT EVERGLADES,,SEALAND,CAP ROBERTA,5
I,4/10/18,PT EVERGLADES,9,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,4
I,4/10/18,PT EVERGLADES,11,MAERSK LINE,MAERSK KOBE,4
I,4/10/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,TUCANA J,6.5
I,4/10/18,PT EVERGLADES,63,MAERSK LINE,MAERSK KOBE,5
I,4/10/18,PT EVERGLADES,81,KING OCEAN SERVICES,WEISSHORN,1
I,4/10/18,PT EVERGLADES,94,HAPAG LLOYD,WASHINGTON EXPRESS,11.89
I,4/10/18,PT EVERGLADES,,YANG MING LINE,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,11,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,4
I,4/10/18,PT EVERGLADES,76,HAPAG LLOYD,WASHINGTON EXPRESS,3.35
I,4/10/18,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,10.16
I,4/10/18,PT EVERGLADES,20,HYBUR SHIPPING,VANQUISH,9
I,4/10/18,PT EVERGLADES,89,MAERSK LINE,MAERSK KOBE,8
I,4/10/18,PT EVERGLADES,6,KING OCEAN SERVICES,WEISSHORN,3
I,4/10/18,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,2.08
I,4/10/18,PT EVERGLADES,10,MAERSK LINE,MAERSK KOBE,2
I,4/10/18,PT EVERGLADES,12,CROWLEY LINER SERVICES,WEISSHORN,1.5
I,4/10/18,PT EVERGLADES,21,MAERSK LINE,MAERSK KOBE,14
I,4/10/18,PT EVERGLADES,33,NYK LINE,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,89,HAPAG LLOYD,WASHINGTON EXPRESS,2.28
I,4/10/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,WEISSHORN,4.5
I,4/10/18,PT EVERGLADES,34,HAPAG LLOYD,WASHINGTON EXPRESS,1.06
I,4/10/18,PT EVERGLADES,40,CROWLEY LINER SERVICES,WEISSHORN,4.5
I,4/10/18,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,12.17
I,4/10/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,6.8
I,4/10/18,PT EVERGLADES,49,KING OCEAN SERVICES,WEISSHORN,0.13
I,4/10/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,TUCANA J,0.32
I,4/10/18,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,22.61
I,4/10/18,PT EVERGLADES,74,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,3
I,4/10/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,TUCANA J,42.38
I,4/10/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,TUCANA J,0.38
I,4/10/18,PT EVERGLADES,19,HAPAG LLOYD,WASHINGTON EXPRESS,14
I,4/10/18,PT EVERGLADES,28,YANG MING LINE,WASHINGTON EXPRESS,1.75
I,4/10/18,PT EVERGLADES,62,MAERSK LINE,MAERSK KOBE,2
I,4/10/18,PT EVERGLADES,7,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,4/10/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,122.03
I,4/10/18,PT EVERGLADES,32,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,4.22
I,4/10/18,PT EVERGLADES,68,MAERSK LINE,MAERSK KOBE,8
I,4/10/18,PT EVERGLADES,69,MAERSK LINE,MAERSK KOBE,31.35
I,4/10/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,30.21
I,4/10/18,PT EVERGLADES,24,HAPAG LLOYD,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,39,SEALAND,CAP ROBERTA,2
I,4/10/18,PT EVERGLADES,42,MAERSK LINE,MAERSK KOBE,4
I,4/10/18,PT EVERGLADES,82,HAPAG LLOYD,WASHINGTON EXPRESS,0.06
I,4/10/18,PT EVERGLADES,86,HYBUR SHIPPING,VANQUISH,0
I,4/10/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,WEISSHORN,24.76
I,4/10/18,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,6
I,4/10/18,PT EVERGLADES,39,KING OCEAN SERVICES,WEISSHORN,27
I,4/10/18,PT EVERGLADES,63,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,3
I,4/10/18,PT EVERGLADES,69,HAPAG LLOYD,WASHINGTON EXPRESS,0.06
I,4/10/18,PT EVERGLADES,84,KING OCEAN SERVICES,WEISSHORN,0.39
I,4/10/18,PT EVERGLADES,86,KING OCEAN SERVICES,WEISSHORN,0
I,4/10/18,PT EVERGLADES,94,YANG MING LINE,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,8,HYBUR SHIPPING,VANQUISH,6
I,4/10/18,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,2
I,4/10/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,56.03
I,4/10/18,PT EVERGLADES,85,MAERSK LINE,MAERSK KOBE,7.5
I,4/10/18,PT EVERGLADES,15,MAERSK LINE,MAERSK KOBE,12
I,4/10/18,PT EVERGLADES,22,NYK LINE,WASHINGTON EXPRESS,1
I,4/10/18,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,14.21
I,4/10/18,PT EVERGLADES,94,MAERSK LINE,MAERSK KOBE,16.38
I,4/10/18,PT EVERGLADES,,MAERSK LINE,MAERSK KOBE,5.44
I,4/10/18,PT EVERGLADES,40,MAERSK LINE,MAERSK KOBE,8
I,4/10/18,PT EVERGLADES,52,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,2.11
I,4/10/18,PT EVERGLADES,83,MAERSK LINE,MAERSK KOBE,2
I,4/10/18,PT EVERGLADES,90,KING OCEAN SERVICES,WEISSHORN,7.26
I,4/10/18,PT EVERGLADES,3,HYBUR SHIPPING,VANQUISH,1.5
I,4/10/18,PT EVERGLADES,25,MAERSK LINE,MAERSK KOBE,94.44
I,4/10/18,PT EVERGLADES,,CROWLEY LINER SERVICES,TUCANA J,5.14
I,4/10/18,PT EVERGLADES,,HAPAG LLOYD,WASHINGTON EXPRESS,4.46
I,4/10/18,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,6.79
I,4/10/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,WEISSHORN,42
I,4/10/18,PT EVERGLADES,31,HAPAG LLOYD,WASHINGTON EXPRESS,2
I,4/10/18,PT EVERGLADES,33,KING OCEAN SERVICES,WEISSHORN,1.5
I,4/10/18,PT EVERGLADES,38,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,3.59
I,4/10/18,PT EVERGLADES,39,HAPAG LLOYD,WASHINGTON EXPRESS,15.4
I,4/10/18,PT EVERGLADES,72,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,4
I,4/10/18,PT EVERGLADES,73,HAPAG LLOYD,WASHINGTON EXPRESS,1.96
I,4/10/18,PT EVERGLADES,85,NYK LINE,WASHINGTON EXPRESS,0.18
I,4/10/18,PT EVERGLADES,88,NYK LINE,WASHINGTON EXPRESS,0.18
I,4/10/18,PT EVERGLADES,57,KING OCEAN SERVICES,WEISSHORN,0.13
I,4/10/18,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOBE,0.73
I,4/10/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,TUCANA J,3
I,4/11/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,DENEB J,0.34
I,4/11/18,PT EVERGLADES,25,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,48,MAERSK LINE,MAERSK KENTUCKY,21
I,4/11/18,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.15
I,4/11/18,PT EVERGLADES,90,MAERSK LINE,MAERSK KENTUCKY,3.22
I,4/11/18,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.15
I,4/11/18,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,3.91
I,4/11/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,DENEB J,22.79
I,4/11/18,PT EVERGLADES,,SEALAND,MAERSK WINNIPEG,8.32
I,4/11/18,PT EVERGLADES,7,SEABOARD MARINE LTD,DENEB J,3.5
I,4/11/18,PT EVERGLADES,20,MAERSK LINE,MAERSK KENTUCKY,6
I,4/11/18,PT EVERGLADES,21,MAERSK LINE,MAERSK KENTUCKY,0
I,4/11/18,PT EVERGLADES,96,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,8,AGRIEX SHIPPING LIMITED,WARNOW WHALE,1009.92
I,4/11/18,PT EVERGLADES,68,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,0
I,4/11/18,PT EVERGLADES,,MAERSK LINE,MAERSK WINNIPEG,4
I,4/11/18,PT EVERGLADES,4,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,K STORM,3.4
I,4/11/18,PT EVERGLADES,84,MAERSK LINE,MAERSK KENTUCKY,18.5
I,4/11/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,4
I,4/11/18,PT EVERGLADES,97,SEALAND,MAERSK WINNIPEG,0.16
I,4/11/18,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,21
I,4/11/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,K BREEZE,4
I,4/11/18,PT EVERGLADES,90,SEALAND,MAERSK WINNIPEG,2
I,4/11/18,PT EVERGLADES,9,SEALAND,MAERSK WINNIPEG,4
I,4/11/18,PT EVERGLADES,27,MAERSK LINE,MAERSK KENTUCKY,1
I,4/11/18,PT EVERGLADES,34,CROWLEY LINER SERVICES,DENEB J,27
I,4/11/18,PT EVERGLADES,89,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,4
I,4/11/18,PT EVERGLADES,3,SEALAND,MAERSK WINNIPEG,8
I,4/11/18,PT EVERGLADES,34,SEABOARD MARINE LTD,DENEB J,3.5
I,4/11/18,PT EVERGLADES,42,MAERSK LINE,MAERSK KENTUCKY,4
I,4/11/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,K STORM,20.07
I,4/11/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,K STORM,3.38
I,4/11/18,PT EVERGLADES,2,MAERSK LINE,MAERSK KENTUCKY,4
I,4/11/18,PT EVERGLADES,44,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,84,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,2
I,4/11/18,PT EVERGLADES,21,SEALAND,MAERSK WINNIPEG,1
I,4/11/18,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,DENEB J,3.67
I,4/11/18,PT EVERGLADES,85,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,22,MAERSK LINE,MAERSK KENTUCKY,22.99
I,4/11/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,DENEB J,2
I,4/11/18,PT EVERGLADES,32,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.01
I,4/11/18,PT EVERGLADES,33,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,K STORM,69.89
I,4/11/18,PT EVERGLADES,64,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.15
I,4/11/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,K STORM,1
I,4/11/18,PT EVERGLADES,,CROWLEY LINER SERVICES,K STORM,42.81
I,4/11/18,PT EVERGLADES,12,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,VANQUISH,2
I,4/11/18,PT EVERGLADES,62,SEABOARD MARINE LTD,DENEB J,7
I,4/11/18,PT EVERGLADES,69,CROWLEY LINER SERVICES,DENEB J,2
I,4/11/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,24
I,4/11/18,PT EVERGLADES,94,MAERSK LINE,MAERSK KENTUCKY,5
I,4/11/18,PT EVERGLADES,8,SEALAND,MAERSK WINNIPEG,126
I,4/11/18,PT EVERGLADES,40,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,69,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.15
I,4/11/18,PT EVERGLADES,92,SEALAND,MAERSK WINNIPEG,0.16
I,4/11/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,DENEB J,0.67
I,4/11/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,K STORM,6
I,4/11/18,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,1.24
I,4/11/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,DENEB J,6.5
I,4/11/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,K STORM,6
I,4/11/18,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,1
I,4/11/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,3.45
I,4/11/18,PT EVERGLADES,95,SEABOARD MARINE LTD,DENEB J,3.5
I,4/11/18,PT EVERGLADES,18,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,K STORM,3.75
I,4/11/18,PT EVERGLADES,85,SEABOARD MARINE LTD,DENEB J,9.1
I,4/11/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,DENEB J,27.88
I,4/11/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,DENEB J,7
I,4/11/18,PT EVERGLADES,,CROWLEY LINER SERVICES,DENEB J,12.19
I,4/11/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,DENEB J,2.25
I,4/11/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,DENEB J,2
I,4/11/18,PT EVERGLADES,90,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.3
I,4/11/18,PT EVERGLADES,,SEABOARD MARINE LTD,DENEB J,5.29
I,4/11/18,PT EVERGLADES,,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,1
I,4/11/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,35,SEALAND,MAERSK WINNIPEG,2
I,4/11/18,PT EVERGLADES,40,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,46,SEABOARD MARINE LTD,DENEB J,2.73
I,4/11/18,PT EVERGLADES,63,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.15
I,4/11/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/11/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,DENEB J,4
I,4/11/18,PT EVERGLADES,24,MAERSK LINE,MAERSK KENTUCKY,3.5
I,4/11/18,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.15
I,4/11/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,K STORM,5
I,4/11/18,PT EVERGLADES,87,SEALAND,MAERSK WINNIPEG,3
I,4/11/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,DENEB J,3.09
I,4/11/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,K STORM,8.07
I,4/11/18,PT EVERGLADES,84,SEALAND,MAERSK WINNIPEG,2.32
I,4/11/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,DENEB J,48.03
I,4/11/18,PT EVERGLADES,27,CROWLEY LINER SERVICES,VANQUISH,1
I,4/11/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,DENEB J,4
I,4/11/18,PT EVERGLADES,62,SEALAND,MAERSK WINNIPEG,0.16
I,4/11/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,K STORM,281.2
I,4/11/18,PT EVERGLADES,19,SEABOARD MARINE LTD,DENEB J,1.79
I,4/11/18,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.57
I,4/11/18,PT EVERGLADES,90,SEABOARD MARINE LTD,DENEB J,15.75
I,4/11/18,PT EVERGLADES,38,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,4.77
I,4/11/18,PT EVERGLADES,48,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,52,SEALAND,MAERSK WINNIPEG,0.16
I,4/11/18,PT EVERGLADES,65,CROWLEY LINER SERVICES,DENEB J,0.67
I,4/11/18,PT EVERGLADES,2,SEALAND,MAERSK WINNIPEG,12
I,4/11/18,PT EVERGLADES,44,SEALAND,MAERSK WINNIPEG,18
I,4/11/18,PT EVERGLADES,64,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,K STORM,3.38
I,4/11/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,K STORM,6.74
I,4/11/18,PT EVERGLADES,85,SEALAND,MAERSK WINNIPEG,0.16
I,4/11/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,DENEB J,0
I,4/11/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,DENEB J,1.16
I,4/11/18,PT EVERGLADES,,MAERSK LINE,MAERSK KENTUCKY,2.34
I,4/11/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,DENEB J,10
I,4/11/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,DENEB J,7.65
I,4/11/18,PT EVERGLADES,28,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.17
I,4/11/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,DENEB J,73.38
I,4/11/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,4/11/18,PT EVERGLADES,87,SEABOARD MARINE LTD,DENEB J,4.5
I,4/11/18,PT EVERGLADES,94,SEALAND,MAERSK WINNIPEG,1.32
I,4/11/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,35.52
I,4/11/18,PT EVERGLADES,8,SEABOARD MARINE LTD,DENEB J,7
I,4/11/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,8
I,4/11/18,PT EVERGLADES,27,SEALAND,MAERSK WINNIPEG,6
I,4/11/18,PT EVERGLADES,38,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,K STORM,160.06
I,4/11/18,PT EVERGLADES,95,MAERSK LINE,MAERSK KENTUCKY,0
I,4/11/18,PT EVERGLADES,39,SEABOARD MARINE LTD,DENEB J,26.27
I,4/11/18,PT EVERGLADES,73,SEABOARD MARINE LTD,DENEB J,8.75
I,4/11/18,PT EVERGLADES,88,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,42,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,44,SEABOARD MARINE LTD,DENEB J,3.82
I,4/11/18,PT EVERGLADES,46,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.06
I,4/11/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,K STORM,86.8
I,4/11/18,PT EVERGLADES,7,SEALAND,MAERSK WINNIPEG,6
I,4/11/18,PT EVERGLADES,22,SEABOARD MARINE LTD,DENEB J,5.25
I,4/11/18,PT EVERGLADES,70,MAERSK LINE,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,89,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,7
I,4/11/18,PT EVERGLADES,2,CROWLEY LINER SERVICES,K STORM,3
I,4/11/18,PT EVERGLADES,18,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0
I,4/11/18,PT EVERGLADES,34,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,0.03
I,4/11/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,K BREEZE,48
I,4/11/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,K STORM,3.38
I,4/11/18,PT EVERGLADES,35,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,39,MAERSK LINE,MAERSK KENTUCKY,4.45
I,4/11/18,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MAERSK KENTUCKY,2
I,4/11/18,PT EVERGLADES,63,SEABOARD MARINE LTD,DENEB J,1.75
I,4/11/18,PT EVERGLADES,69,CROWLEY LINER SERVICES,K STORM,1.13
I,4/11/18,PT EVERGLADES,40,SEALAND,MAERSK WINNIPEG,2
I,4/11/18,PT EVERGLADES,84,SEABOARD MARINE LTD,DENEB J,1.75
I,4/12/18,PT EVERGLADES,3,HAMBURG SUD,SPIRIT OF LISBON,12
I,4/12/18,PT EVERGLADES,8,SEALAND,SPIRIT OF LISBON,4
I,4/12/18,PT EVERGLADES,18,KING OCEAN SERVICES,JAN CARIBE,2
I,4/12/18,PT EVERGLADES,20,HAMBURG SUD,SPIRIT OF LISBON,5
I,4/12/18,PT EVERGLADES,29,KING OCEAN SERVICES,VEGA SAGITTARIUS,0.07
I,4/12/18,PT EVERGLADES,84,KING OCEAN SERVICES,VEGA SAGITTARIUS,0.82
I,4/12/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,AS FEDERICA,49.26
I,4/12/18,PT EVERGLADES,84,HAMBURG SUD,SPIRIT OF LISBON,1.58
I,4/12/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,GRAND EXPRESS,0
I,4/12/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,AS FEDERICA,20.05
I,4/12/18,PT EVERGLADES,52,KING OCEAN SERVICES,VEGA SAGITTARIUS,8
I,4/12/18,PT EVERGLADES,70,HAPAG LLOYD,SPIRIT OF LISBON,16
I,4/12/18,PT EVERGLADES,9,HAPAG LLOYD,SPIRIT OF LISBON,1
I,4/12/18,PT EVERGLADES,44,KING OCEAN SERVICES,VEGA SAGITTARIUS,16.39
I,4/12/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/12/18,PT EVERGLADES,76,KING OCEAN SERVICES,JAN CARIBE,1.5
I,4/12/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,AS FEDERICA,0
I,4/12/18,PT EVERGLADES,86,KING OCEAN SERVICES,JAN CARIBE,0
I,4/12/18,PT EVERGLADES,87,HAPAG LLOYD,SPIRIT OF LISBON,1
I,4/12/18,PT EVERGLADES,2,HAMBURG SUD,SPIRIT OF LISBON,2
I,4/12/18,PT EVERGLADES,7,HAMBURG SUD,SPIRIT OF LISBON,10
I,4/12/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,AS FEDERICA,12
I,4/12/18,PT EVERGLADES,69,KING OCEAN SERVICES,VEGA SAGITTARIUS,13.99
I,4/12/18,PT EVERGLADES,8,HAPAG LLOYD,SPIRIT OF LISBON,27.13
I,4/12/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,AS FEDERICA,24
I,4/12/18,PT EVERGLADES,30,CROWLEY LINER SERVICES,AS FEDERICA,2
I,4/12/18,PT EVERGLADES,82,HAMBURG SUD,SPIRIT OF LISBON,0.58
I,4/12/18,PT EVERGLADES,85,HAMBURG SUD,SPIRIT OF LISBON,4
I,4/12/18,PT EVERGLADES,15,HAMBURG SUD,SPIRIT OF LISBON,2
I,4/12/18,PT EVERGLADES,3,KING OCEAN SERVICES,VEGA SAGITTARIUS,2
I,4/12/18,PT EVERGLADES,32,HAPAG LLOYD,SPIRIT OF LISBON,1.99
I,4/12/18,PT EVERGLADES,40,HAMBURG SUD,SPIRIT OF LISBON,3
I,4/12/18,PT EVERGLADES,76,HAMBURG SUD,SPIRIT OF LISBON,53.21
I,4/12/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,AS FEDERICA,1.26
I,4/12/18,PT EVERGLADES,3,HAPAG LLOYD,SPIRIT OF LISBON,12
I,4/12/18,PT EVERGLADES,14,HAMBURG SUD,SPIRIT OF LISBON,2
I,4/12/18,PT EVERGLADES,22,HAPAG LLOYD,SPIRIT OF LISBON,7.49
I,4/12/18,PT EVERGLADES,10,HAPAG LLOYD,SPIRIT OF LISBON,50
I,4/12/18,PT EVERGLADES,84,HAPAG LLOYD,SPIRIT OF LISBON,31.71
I,4/12/18,PT EVERGLADES,7,AMERICAN PRESIDENT LINES,SPIRIT OF LISBON,2
I,4/12/18,PT EVERGLADES,19,HAMBURG SUD,SPIRIT OF LISBON,2
I,4/12/18,PT EVERGLADES,68,KING OCEAN SERVICES,VEGA SAGITTARIUS,0.01
I,4/12/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,AS FEDERICA,2
I,4/12/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,AS FEDERICA,14.28
