2.4	1	50	23	3	0.5	3
2.9	2	50	23	3	0.5	3
2.8	2	50	23	3	0.5	3
2.3	3	50	23	3	0.5	3
2.8	2	50	23	3	0.5	3
2.1	3	50	23	3	0.5	3
2.5	1	50	23	3	0.5	3
2.6	3	50	23	3	0.5	3
2.4	1	50	23	3	0.5	3
2.9	2	50	23	3	0.5	3
2	1	50	23	3	0.5	3
3	2	50	23	3	0.5	3
2.1	1	50	23	3	0.5	3
2.6	2	50	23	3	0.5	3
2.2	2	50	23	3	0.5	3
2.3	2	50	23	3	0.5	3
